psnr,ssim,lee,nai,input_psnr,identity_drop,over,under,height,high_path,key,low_path,pred_path,width
21.64081382751465,0.8819451332092285,0.11784134805202484,3.42999267578125,10.466338157653809,11.17447566986084,1.3888889043300878e-06,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00743.png,00743,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00743.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00743_kindle_v2.png,600
25.024337768554688,0.8720845580101013,0.08264506608247757,3.8000729084014893,9.755820274353027,15.26851749420166,2.7777778086601757e-06,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00744.png,00744,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00744.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00744_kindle_v2.png,600
23.625774383544922,0.8387084007263184,0.10175937414169312,3.562887668609619,9.64199161529541,13.983782768249512,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00745.png,00745,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00745.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00745_kindle_v2.png,600
23.23525619506836,0.8245602250099182,0.10526930540800095,3.556854009628296,9.613304138183594,13.621952056884766,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00746.png,00746,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00746.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00746_kindle_v2.png,600
25.310001373291016,0.8899397850036621,0.104293592274189,2.902655601501465,10.078391075134277,15.231610298156738,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00747.png,00747,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00747.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00747_kindle_v2.png,600
25.801179885864258,0.8995169997215271,0.09800603240728378,2.9282290935516357,10.099227905273438,15.70195198059082,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00748.png,00748,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00748.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00748_kindle_v2.png,600
22.514951705932617,0.8766083121299744,0.11387012898921967,3.508265495300293,9.302178382873535,13.212773323059082,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00749.png,00749,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00749.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00749_kindle_v2.png,600
23.94900894165039,0.861290693283081,0.10393765568733215,3.6291589736938477,9.169661521911621,14.77934741973877,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00750.png,00750,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00750.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00750_kindle_v2.png,600
26.21094512939453,0.8917014598846436,0.09393471479415894,4.115198612213135,10.326269149780273,15.884675979614258,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00751.png,00751,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00751.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00751_kindle_v2.png,600
22.575685501098633,0.88301682472229,0.1276717334985733,3.79736590385437,10.419178009033203,12.15650749206543,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00752.png,00752,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00752.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00752_kindle_v2.png,600
16.406219482421875,0.7434910535812378,0.4508431851863861,4.052163600921631,12.111149787902832,4.295069694519043,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00753.png,00753,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00753.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00753_kindle_v2.png,600
