index,name,perturbation,e_mae,s_mae,gauge_mae,mu_pred,mu_gt,s_corr,stratum,e_mean,e_std,low_mean,q_mean
6,test_00006,identity,0.0,0.0,0.0,1.0615632985236516,1.0615632985236516,0.9999999999999998,global_underexposed,1.0615633726119995,0.3361549377441406,0.21307003498077393,1.0
6,test_00006,global_shift_plus_0p5,0.4999999999790816,1.5063101349577224e-08,0.4999999999790816,1.5615632985027332,1.0615632985236516,0.9999999999999946,global_underexposed,1.0615633726119995,0.3361549377441406,0.21307003498077393,1.0
6,test_00006,global_shift_minus_0p5,0.5,0.0,0.5,0.5615632985236516,1.0615632985236516,0.9999999999999998,global_underexposed,1.0615633726119995,0.3361549377441406,0.21307003498077393,1.0
6,test_00006,local_shape_distortion,0.20262202254912154,0.20262202255248696,2.162323653465137e-10,1.061563298739884,1.0615632985236516,0.8045490910573694,global_underexposed,1.0615633726119995,0.3361549377441406,0.21307003498077393,1.0
6,test_00006,mixed_shift_plus_shape,0.4999999999517968,0.20262202301056256,0.4999999999517968,1.5615632984754484,1.0615632985236516,0.804549091088887,global_underexposed,1.0615633726119995,0.3361549377441406,0.21307003498077393,1.0
7,test_00007,identity,0.0,0.0,0.0,0.0771818504013595,0.0771818504013595,0.9999999999999786,near_identity,0.0771818459033966,0.026725124567747116,0.5530622005462646,1.0
7,test_00007,global_shift_plus_0p5,0.49999999995674216,1.4863834990955227e-08,0.49999999995674216,0.5771818503581017,0.0771818504013595,0.9999999999997662,near_identity,0.0771818459033966,0.026725124567747116,0.5530622005462646,1.0
7,test_00007,global_shift_minus_0p5,0.5000000000200657,7.458906972970802e-09,0.5000000000200657,-0.42281814961870623,0.0771818504013595,0.9999999999999207,near_identity,0.0771818459033966,0.026725124567747116,0.5530622005462646,1.0
7,test_00007,local_shape_distortion,0.20262202244546756,0.20262202244601474,3.515765456540976e-11,0.07718185036620184,0.0771818504013595,0.32043124322906574,near_identity,0.0771818459033966,0.026725124567747116,0.5530622005462646,1.0
7,test_00007,mixed_shift_plus_shape,0.49999999988875743,0.2026220224729926,0.4999999998880753,0.5771818502894348,0.0771818504013595,0.32043124244366233,near_identity,0.0771818459033966,0.026725124567747116,0.5530622005462646,1.0
8,test_00008,identity,0.0,0.0,0.0,0.6518209267910606,0.6518209267910606,0.9999999999999997,mixed_regular,0.651820957660675,0.27261215448379517,0.20626768469810486,1.0
8,test_00008,global_shift_plus_0p5,0.4999999998231033,1.773587990361314e-08,0.4999999998231033,1.151820926614164,0.6518209267910606,0.9999999999999932,mixed_regular,0.651820957660675,0.27261215448379517,0.20626768469810486,1.0
8,test_00008,global_shift_minus_0p5,0.499999999998181,2.2507246066894027e-10,0.499999999998181,0.15182092679287962,0.6518209267910606,1.0,mixed_regular,0.651820957660675,0.27261215448379517,0.20626768469810486,1.0
8,test_00008,local_shape_distortion,0.2026220223741575,0.2026220223769868,1.8178525351686403e-10,0.6518209266092754,0.6518209267910606,0.7444026239109147,mixed_regular,0.651820957660675,0.27261215448379517,0.20626768469810486,1.0
8,test_00008,mixed_shift_plus_shape,0.4999999998617568,0.20262202310018562,0.4999999998617568,1.1518209266528174,0.6518209267910606,0.7444026240181318,mixed_regular,0.651820957660675,0.27261215448379517,0.20626768469810486,1.0
9,test_00009,identity,0.0,0.0,0.0,1.8752237761582364,1.8752237761582364,0.9999999999999998,global_underexposed,1.8752238750457764,0.27366089820861816,0.06946657598018646,1.0
9,test_00009,global_shift_plus_0p5,0.49999999973260856,3.5408881104981305e-08,0.49999999973260856,2.375223775890845,1.8752237761582364,0.9999999999999717,global_underexposed,1.8752238750457764,0.27366089820861816,0.06946657598018646,1.0
9,test_00009,global_shift_minus_0p5,0.5,0.0,0.5,1.3752237761582364,1.8752237761582364,0.9999999999999998,global_underexposed,1.8752238750457764,0.27366089820861816,0.06946657598018646,1.0
9,test_00009,local_shape_distortion,0.20262202246522065,0.2026220224698636,2.9831426218152046e-10,1.8752237764565507,1.8752237761582364,0.6343550051689073,global_underexposed,1.8752238750457764,0.27366089820861816,0.06946657598018646,1.0
9,test_00009,mixed_shift_plus_shape,0.5000000004420144,0.20262202243569133,0.5000000004420144,2.375223776600251,1.8752237761582364,0.6343550027900465,global_underexposed,1.8752238750457764,0.27366089820861816,0.06946657598018646,1.0
10,test_00010,identity,0.0,0.0,0.0,1.8201663040035783,1.8201663040035783,0.9999999999999998,global_underexposed,1.8201663494110107,0.4829545319080353,0.07347681373357773,1.0
10,test_00010,global_shift_plus_0p5,0.4999999999126885,1.8074374885657107e-08,0.4999999999126885,2.3201663039162668,1.8201663040035783,0.999999999999995,global_underexposed,1.8201663494110107,0.4829545319080353,0.07347681373357773,1.0
10,test_00010,global_shift_minus_0p5,0.5,0.0,0.5,1.3201663040035783,1.8201663040035783,0.9999999999999998,global_underexposed,1.8201663494110107,0.4829545319080353,0.07347681373357773,1.0
10,test_00010,local_shape_distortion,0.2026220221641779,0.20262202216937292,3.3378455555066466e-10,1.8201663043373628,1.8201663040035783,0.9014738759521638,global_underexposed,1.8201663494110107,0.4829545319080353,0.07347681373357773,1.0
10,test_00010,mixed_shift_plus_shape,0.5000000001400622,0.2026220224798343,0.5000000001400622,2.3201663041436404,1.8201663040035783,0.9014738755456038,global_underexposed,1.8201663494110107,0.4829545319080353,0.07347681373357773,1.0
11,test_00011,identity,0.0,0.0,0.0,1.7064620878663845,1.7064620878663845,0.9999999999999998,global_underexposed,1.706462025642395,0.2611880600452423,0.0798989087343216,0.9852660894393921
11,test_00011,global_shift_plus_0p5,0.5000000002419256,3.474117143964506e-08,0.5000000002419256,2.20646208810831,1.7064620878663845,0.9999999999999695,global_underexposed,1.706462025642395,0.2611880600452423,0.0798989087343216,0.9852660894393921
11,test_00011,global_shift_minus_0p5,0.5,0.0,0.5,1.2064620878663845,1.7064620878663845,0.9999999999999998,global_underexposed,1.706462025642395,0.2611880600452423,0.0798989087343216,0.9852660894393921
11,test_00011,local_shape_distortion,0.20262202291633002,0.20262202292148257,3.310560714453459e-10,1.7064620881974406,1.7064620878663845,0.7283095636291298,global_underexposed,1.706462025642395,0.2611880600452423,0.0798989087343216,0.9852660894393921
